2019-07-25 15:25:59,227 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 9080 (http)
2019-07-25 15:25:59,249 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-25 15:25:59,250 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.20
2019-07-25 15:25:59,523 [localhost-startStop-1] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2019-07-25 15:25:59,527 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-25 15:25:59,527 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1979 ms
2019-07-25 15:25:59,687 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.ServletRegistrationBean - Mapping servlet: 'dispatcherServlet' to [/]
2019-07-25 15:25:59,690 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'characterEncodingFilter' to: [/*]
2019-07-25 15:25:59,691 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2019-07-25 15:25:59,691 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2019-07-25 15:25:59,691 [localhost-startStop-1] INFO  org.springframework.boot.web.servlet.FilterRegistrationBean - Mapping filter: 'requestContextFilter' to: [/*]
2019-07-25 15:25:59,931 [main] INFO  com.boot.Application$$EnhancerBySpringCGLIB$$c9c305db - weeklyplan.
2019-07-25 15:26:00,327 [main] INFO  org.apache.catalina.core.StandardService - Stopping service [Tomcat]
2019-07-25 15:26:00,356 [main] INFO  o.s.boot.autoconfigure.logging.AutoConfigurationReportLoggingInitializer - 

Error starting ApplicationContext. To display the auto-configuration report re-run your application with 'debug' enabled.
2019-07-25 15:29:25,114 [main] INFO  com.boot.Application - Starting Application on USER-20190120FQ with PID 1456 (G:\GITBRANCH_LOCAL\mybatis\4quater20190724\4quater\target\classes started by zhaozulong in G:\GITBRANCH_LOCAL\mybatis\4quater20190724\4quater)
2019-07-25 15:29:25,117 [main] INFO  com.boot.Application - No active profile set, falling back to default profiles: default
2019-07-25 15:29:25,172 [main] INFO  o.s.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@6dc17b83: startup date [Thu Jul 25 15:29:25 CST 2019]; root of context hierarchy
2019-07-25 15:29:25,496 [background-preinit] INFO  org.hibernate.validator.internal.util.Version - HV000001: Hibernate Validator 5.3.5.Final
2019-07-25 15:29:26,884 [main] INFO  org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer - Tomcat initialized with port(s): 9080 (http)
2019-07-25 15:29:26,904 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-07-25 15:29:26,906 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet Engine: Apache Tomcat/8.5.20
2019-07-25 15:29:27,172 [localhost-startStop-1] INFO  org.apache.jasper.servlet.TldScanner - At least one JAR was scanned for TLDs yet contained no TLDs. Enable debug logging for this logger for a complete list of JARs that were scanned but no TLDs were found in them. Skipping unneeded JARs during scanning can improve startup time and JSP compilation time.
2019-07-25 15:29:27,176 [localhost-startStop-1] INFO  org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-07-25 15:29:27,176 [localhost-startStop-1] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2004 ms
